date,parameter,unit,value
2002-08-13,StrGlo,W/m2,170.37000
2002-08-13,p,hPa,968.39000
2002-08-14,RainDur,min,1.44000
2002-08-14,T,°C,18.23000
2002-08-14,T_max_h1,°C,23.07000
2002-08-14,StrGlo,W/m2,251.13000
2002-08-14,p,hPa,968.06000
2002-08-15,RainDur,min,1.44000
2002-08-15,T,°C,19.80000
2002-08-15,T_max_h1,°C,24.87000
2002-08-15,StrGlo,W/m2,247.53000
2002-08-15,p,hPa,966.06000
2002-08-16,RainDur,min,1.44000
2002-08-16,T,°C,20.60000
2002-08-16,T_max_h1,°C,25.53000
2002-08-16,StrGlo,W/m2,242.85000
2002-08-16,p,hPa,966.19000
2002-08-17,RainDur,min,1.83000
2002-08-17,T,°C,21.27000
2002-08-17,T_max_h1,°C,26.28000
2002-08-17,StrGlo,W/m2,242.30000
2002-08-17,p,hPa,964.20000
2002-08-18,RainDur,min,1.44000
2002-08-18,T,°C,21.90000
2002-08-18,T_max_h1,°C,28.06000
2002-08-18,StrGlo,W/m2,239.30000
2002-08-18,p,hPa,962.85000
2002-08-19,RainDur,min,1.44000
2002-08-19,T,°C,22.75000
2002-08-19,T_max_h1,°C,28.88000
2002-08-19,StrGlo,W/m2,215.96000
2002-08-19,p,hPa,964.55000
2002-08-20,RainDur,min,142.96000
2002-08-20,T,°C,21.01000
2002-08-20,T_max_h1,°C,27.36000
2002-08-20,StrGlo,W/m2,143.06000
2002-08-20,p,hPa,965.01000
2002-08-21,RainDur,min,48.42000
2002-08-21,T,°C,18.36000
2002-08-21,T_max_h1,°C,20.30000
2002-08-21,StrGlo,W/m2,104.13000
2002-08-21,p,hPa,965.24000
2002-08-22,RainDur,min,1.44000
2002-08-22,T,°C,18.20000
2002-08-22,T_max_h1,°C,22.52000
2002-08-22,StrGlo,W/m2,215.35000
2002-08-22,p,hPa,964.27000
2002-08-23,RainDur,min,44.93000
2002-08-23,T,°C,18.24000
2002-08-23,T_max_h1,°C,21.61000
2002-08-23,StrGlo,W/m2,94.24000
2002-08-23,p,hPa,965.03000
2002-08-24,RainDur,min,51.03000
2002-08-24,T,°C,19.84000
2002-08-24,T_max_h1,°C,24.16000
2002-08-24,StrGlo,W/m2,158.59000
2002-08-24,p,hPa,967.30000
2002-08-25,RainDur,min,1.44000
2002-08-25,T,°C,20.64000
2002-08-25,T_max_h1,°C,24.57000
2002-08-25,StrGlo,W/m2,156.22000
2002-08-25,p,hPa,967.69000
2002-08-26,RainDur,min,4.54000
2002-08-26,T,°C,20.62000
2002-08-26,T_max_h1,°C,25.02000
2002-08-26,StrGlo,W/m2,147.84000
2002-08-26,p,hPa,963.53000
2002-08-27,RainDur,min,181.90000
2002-08-27,T,°C,18.88000
2002-08-27,T_max_h1,°C,21.52000
2002-08-27,StrGlo,W/m2,113.00000
2002-08-27,p,hPa,964.34000
2002-08-28,RainDur,min,1.44000
2002-08-28,T,°C,19.44000
2002-08-28,T_max_h1,°C,23.49000
2002-08-28,StrGlo,W/m2,159.36000
2002-08-28,p,hPa,963.15000
2002-08-29,RainDur,min,41.99000
2002-08-29,T,°C,19.96000
2002-08-29,T_max_h1,°C,24.59000
2002-08-29,StrGlo,W/m2,175.97000
2002-08-29,p,hPa,964.82000
2002-08-30,RainDur,min,1.44000
2002-08-30,T,°C,19.96000
2002-08-30,T_max_h1,°C,24.49000
2002-08-30,StrGlo,W/m2,158.06000
2002-08-30,p,hPa,967.22000
2002-08-31,RainDur,min,353.61000
2002-08-31,T,°C,19.26000
2002-08-31,T_max_h1,°C,24.36000
2002-08-31,StrGlo,W/m2,117.03000
2002-08-31,p,hPa,967.37000
2002-09-01,RainDur,min,484.43000
2002-09-01,T,°C,15.69000
2002-09-01,T_max_h1,°C,17.35000
2002-09-01,StrGlo,W/m2,24.21000
2002-09-01,p,hPa,971.10000
2002-09-02,RainDur,min,1.44000
2002-09-02,T,°C,15.37000
2002-09-02,T_max_h1,°C,16.94000
2002-09-02,StrGlo,W/m2,47.56000
2002-09-02,p,hPa,971.34000
2002-09-03,RainDur,min,170.89000
2002-09-03,T,°C,15.19000
2002-09-03,T_max_h1,°C,16.72000
2002-09-03,StrGlo,W/m2,53.01000
2002-09-03,p,hPa,965.71000
2002-09-04,RainDur,min,84.09000
2002-09-04,T,°C,17.13000
2002-09-04,T_max_h1,°C,21.77000
2002-09-04,StrGlo,W/m2,140.30000
2002-09-04,p,hPa,963.85000
2002-09-05,RainDur,min,4.87000
2002-09-05,T,°C,17.57000
2002-09-05,T_max_h1,°C,22.55000
2002-09-05,StrGlo,W/m2,193.00000
2002-09-05,p,hPa,963.88000
2002-09-06,RainDur,min,1.44000
2002-09-06,T,°C,17.81000
2002-09-06,T_max_h1,°C,21.84000
2002-09-06,StrGlo,W/m2,168.83000
2002-09-06,p,hPa,965.82000
2002-09-07,RainDur,min,82.68000
2002-09-07,T,°C,18.00000
2002-09-07,T_max_h1,°C,22.59000
2002-09-07,StrGlo,W/m2,171.97000
2002-09-07,p,hPa,963.21000
2002-09-08,RainDur,min,2.02000
2002-09-08,T,°C,19.21000
2002-09-08,T_max_h1,°C,23.84000
2002-09-08,StrGlo,W/m2,196.07000
2002-09-08,p,hPa,961.31000
2002-09-09,RainDur,min,212.00000
2002-09-09,T,°C,17.67000
2002-09-09,T_max_h1,°C,22.43000
2002-09-09,StrGlo,W/m2,114.33000
2002-09-09,p,hPa,961.84000
2002-09-10,RainDur,min,373.30000
2002-09-10,T,°C,14.71000
2002-09-10,T_max_h1,°C,16.28000
2002-09-10,StrGlo,W/m2,60.84000
2002-09-10,p,hPa,968.79000
2002-09-11,RainDur,min,1.44000
2002-09-11,T,°C,13.96000
2002-09-11,T_max_h1,°C,16.78000
2002-09-11,StrGlo,W/m2,88.79000
2002-09-11,p,hPa,969.69000
2002-09-12,RainDur,min,1.44000
2002-09-12,T,°C,15.59000
2002-09-12,T_max_h1,°C,19.75000
2002-09-12,StrGlo,W/m2,92.22000
2002-09-12,p,hPa,967.03000
2002-09-13,RainDur,min,1.44000
2002-09-13,T,°C,14.06000
2002-09-13,T_max_h1,°C,18.27000
2002-09-13,StrGlo,W/m2,194.49000
2002-09-13,p,hPa,967.60000
2002-09-14,RainDur,min,1.44000
2002-09-14,T,°C,13.79000
2002-09-14,T_max_h1,°C,18.66000
2002-09-14,StrGlo,W/m2,192.09000
2002-09-14,p,hPa,967.62000
2002-09-15,RainDur,min,1.44000
2002-09-15,T,°C,13.58000
2002-09-15,T_max_h1,°C,17.20000
2002-09-15,StrGlo,W/m2,160.66000
2002-09-15,p,hPa,966.51000
2002-09-16,RainDur,min,1.44000
2002-09-16,T,°C,13.12000
2002-09-16,T_max_h1,°C,17.51000
2002-09-16,StrGlo,W/m2,179.67000
2002-09-16,p,hPa,965.34000
2002-09-17,RainDur,min,1.44000
2002-09-17,T,°C,13.94000
2002-09-17,T_max_h1,°C,19.42000
2002-09-17,StrGlo,W/m2,184.00000
2002-09-17,p,hPa,964.62000
2002-09-18,RainDur,min,1.44000
2002-09-18,T,°C,16.24000
2002-09-18,T_max_h1,°C,22.61000
2002-09-18,StrGlo,W/m2,173.97000
2002-09-18,p,hPa,963.46000
2002-09-19,RainDur,min,381.34000
2002-09-19,T,°C,16.47000
2002-09-19,T_max_h1,°C,17.25000
2002-09-19,StrGlo,W/m2,37.98000
2002-09-19,p,hPa,964.27000
2002-09-20,RainDur,min,128.99000
2002-09-20,T,°C,17.11000
2002-09-20,T_max_h1,°C,19.91000
2002-09-20,StrGlo,W/m2,68.41000
2002-09-20,p,hPa,965.77000
2002-09-21,RainDur,min,90.56000
2002-09-21,T,°C,16.08000
2002-09-21,T_max_h1,°C,18.43000
2002-09-21,StrGlo,W/m2,89.73000
2002-09-21,p,hPa,962.50000
2002-09-22,RainDur,min,240.45000
2002-09-22,T,°C,12.66000
2002-09-22,T_max_h1,°C,14.53000
2002-09-22,StrGlo,W/m2,50.12000
2002-09-22,p,hPa,957.64000
2002-09-23,RainDur,min,1068.25000
2002-09-23,T,°C,8.80000
2002-09-23,T_max_h1,°C,10.04000
2002-09-23,StrGlo,W/m2,47.73000
2002-09-23,p,hPa,957.02000
2002-09-24,RainDur,min,1304.18000
2002-09-24,T,°C,5.95000
2002-09-24,T_max_h1,°C,8.03000
2002-09-24,StrGlo,W/m2,20.72000
2002-09-24,p,hPa,959.49000
2002-09-25,RainDur,min,561.09000
2002-09-25,T,°C,4.85000
2002-09-25,T_max_h1,°C,6.40000
2002-09-25,StrGlo,W/m2,29.35000
2002-09-25,p,hPa,964.79000
2002-09-26,RainDur,min,462.99000
2002-09-26,T,°C,8.11000
2002-09-26,T_max_h1,°C,9.49000
2002-09-26,StrGlo,W/m2,38.87000
2002-09-26,p,hPa,966.84000
2002-09-27,RainDur,min,54.54000
2002-09-27,T,°C,10.50000
2002-09-27,T_max_h1,°C,13.49000
2002-09-27,StrGlo,W/m2,89.71000
2002-09-27,p,hPa,970.08000
2002-09-28,RainDur,min,53.40000
2002-09-28,T,°C,9.97000
2002-09-28,T_max_h1,°C,12.61000
2002-09-28,StrGlo,W/m2,173.03000
2002-09-28,p,hPa,973.73000
2002-09-29,RainDur,min,1.44000
2002-09-29,T,°C,9.15000
2002-09-29,T_max_h1,°C,14.13000
2002-09-29,StrGlo,W/m2,154.97000
2002-09-29,p,hPa,975.11000
2002-09-30,RainDur,min,1.44000
2002-09-30,T,°C,10.17000
2002-09-30,T_max_h1,°C,16.49000
2002-09-30,StrGlo,W/m2,159.63000
2002-09-30,p,hPa,974.33000
2002-10-01,RainDur,min,1.44000
2002-10-01,T,°C,11.05000
2002-10-01,T_max_h1,°C,17.21000
2002-10-01,StrGlo,W/m2,150.67000
2002-10-01,p,hPa,972.25000
2002-10-02,RainDur,min,1.44000
2002-10-02,T,°C,12.29000
2002-10-02,T_max_h1,°C,18.41000
2002-10-02,StrGlo,W/m2,131.20000
2002-10-02,p,hPa,971.69000
2002-10-03,RainDur,min,64.81000
2002-10-03,T,°C,14.14000
2002-10-03,T_max_h1,°C,19.14000
2002-10-03,StrGlo,W/m2,130.85000
2002-10-03,p,hPa,972.40000
2002-10-04,RainDur,min,457.76000
2002-10-04,T,°C,12.90000
2002-10-04,T_max_h1,°C,15.19000
2002-10-04,StrGlo,W/m2,48.00000
2002-10-04,p,hPa,972.26000
2002-10-05,RainDur,min,44.16000
2002-10-05,T,°C,11.67000
2002-10-05,T_max_h1,°C,15.07000
2002-10-05,StrGlo,W/m2,117.82000
2002-10-05,p,hPa,971.91000
2002-10-06,RainDur,min,866.52000
2002-10-06,T,°C,10.29000
2002-10-06,T_max_h1,°C,11.32000
2002-10-06,StrGlo,W/m2,18.20000
2002-10-06,p,hPa,962.64000
2002-10-07,RainDur,min,12.35000
2002-10-07,T,°C,9.84000
2002-10-07,T_max_h1,°C,12.34000
2002-10-07,StrGlo,W/m2,110.41000
2002-10-07,p,hPa,964.04000
2002-10-08,RainDur,min,15.02000
2002-10-08,T,°C,8.26000
2002-10-08,T_max_h1,°C,12.80000
2002-10-08,StrGlo,W/m2,104.49000
2002-10-08,p,hPa,960.32000
2002-10-09,RainDur,min,1.44000
2002-10-09,T,°C,7.75000
2002-10-09,T_max_h1,°C,10.35000
2002-10-09,StrGlo,W/m2,100.16000
2002-10-09,p,hPa,956.49000
2002-10-10,RainDur,min,27.62000
2002-10-10,T,°C,8.54000
2002-10-10,T_max_h1,°C,10.62000
2002-10-10,StrGlo,W/m2,103.93000
2002-10-10,p,hPa,953.94000
2002-10-11,RainDur,min,181.44000
2002-10-11,T,°C,9.29000
2002-10-11,T_max_h1,°C,11.30000
2002-10-11,StrGlo,W/m2,37.13000
2002-10-11,p,hPa,957.04000
2002-10-12,RainDur,min,281.75000
2002-10-12,T,°C,9.40000
2002-10-12,T_max_h1,°C,10.53000
2002-10-12,StrGlo,W/m2,26.04000
2002-10-12,p,hPa,959.47000
2002-10-13,RainDur,min,107.68000
2002-10-13,T,°C,10.70000
2002-10-13,T_max_h1,°C,13.58000
2002-10-13,StrGlo,W/m2,105.93000
2002-10-13,p,hPa,961.13000
2002-10-14,RainDur,min,988.94000
2002-10-14,T,°C,10.51000
2002-10-14,T_max_h1,°C,11.66000
2002-10-14,StrGlo,W/m2,12.27000
2002-10-14,p,hPa,961.80000
2002-10-15,RainDur,min,262.19000
2002-10-15,T,°C,12.56000
2002-10-15,T_max_h1,°C,15.74000
2002-10-15,StrGlo,W/m2,53.90000
2002-10-15,p,hPa,961.62000
2002-10-16,RainDur,min,358.65000
2002-10-16,T,°C,15.70000
2002-10-16,T_max_h1,°C,21.57000
2002-10-16,StrGlo,W/m2,125.33000
2002-10-16,p,hPa,955.60000
2002-10-17,RainDur,min,969.14000
2002-10-17,T,°C,10.85000
2002-10-17,T_max_h1,°C,12.55000
2002-10-17,StrGlo,W/m2,14.35000
2002-10-17,p,hPa,953.53000
2002-10-18,RainDur,min,288.94000
2002-10-18,T,°C,8.12000
2002-10-18,T_max_h1,°C,11.05000
2002-10-18,StrGlo,W/m2,81.93000
2002-10-18,p,hPa,960.68000
2002-10-19,RainDur,min,166.95000
2002-10-19,T,°C,7.17000
2002-10-19,T_max_h1,°C,8.69000
2002-10-19,StrGlo,W/m2,76.17000
2002-10-19,p,hPa,966.97000
2002-10-20,RainDur,min,1.44000
2002-10-20,T,°C,6.36000
2002-10-20,T_max_h1,°C,9.73000
2002-10-20,StrGlo,W/m2,67.78000
2002-10-20,p,hPa,965.42000
2002-10-21,RainDur,min,285.65000
2002-10-21,T,°C,9.18000
2002-10-21,T_max_h1,°C,12.16000
2002-10-21,StrGlo,W/m2,28.05000
2002-10-21,p,hPa,955.85000
2002-10-22,RainDur,min,193.63000
2002-10-22,T,°C,13.70000
2002-10-22,T_max_h1,°C,16.80000
2002-10-22,StrGlo,W/m2,93.22000
2002-10-22,p,hPa,950.04000
2002-10-23,RainDur,min,217.50000
2002-10-23,T,°C,11.80000
2002-10-23,T_max_h1,°C,14.76000
2002-10-23,StrGlo,W/m2,35.36000
2002-10-23,p,hPa,954.48000
2002-10-24,RainDur,min,203.54000
2002-10-24,T,°C,8.90000
2002-10-24,T_max_h1,°C,11.54000
2002-10-24,StrGlo,W/m2,63.78000
2002-10-24,p,hPa,962.99000
2002-10-25,RainDur,min,539.28000
2002-10-25,T,°C,11.09000
2002-10-25,T_max_h1,°C,13.99000
2002-10-25,StrGlo,W/m2,33.45000
2002-10-25,p,hPa,958.88000
2002-10-26,RainDur,min,1.44000
2002-10-26,T,°C,13.74000
2002-10-26,T_max_h1,°C,16.34000
2002-10-26,StrGlo,W/m2,112.86000
2002-10-26,p,hPa,967.59000
2002-10-27,RainDur,min,13.17000
2002-10-27,T,°C,13.30000
2002-10-27,T_max_h1,°C,19.81000
2002-10-27,StrGlo,W/m2,60.23000
2002-10-27,p,hPa,967.55000
2002-10-28,RainDur,min,40.98000
2002-10-28,T,°C,9.54000
2002-10-28,T_max_h1,°C,12.49000
2002-10-28,StrGlo,W/m2,110.38000
2002-10-28,p,hPa,978.64000
2002-10-29,RainDur,min,1.44000
2002-10-29,T,°C,7.18000
2002-10-29,T_max_h1,°C,11.59000
2002-10-29,StrGlo,W/m2,90.08000
2002-10-29,p,hPa,970.98000
2002-10-30,RainDur,min,1.44000
2002-10-30,T,°C,11.51000
2002-10-30,T_max_h1,°C,16.26000
2002-10-30,StrGlo,W/m2,92.92000
2002-10-30,p,hPa,964.69000
2002-10-31,RainDur,min,1.44000
2002-10-31,T,°C,11.65000
2002-10-31,T_max_h1,°C,15.86000
2002-10-31,StrGlo,W/m2,74.19000
2002-10-31,p,hPa,966.21000
2002-11-01,RainDur,min,1.44000
2002-11-01,T,°C,11.62000
2002-11-01,T_max_h1,°C,13.44000
2002-11-01,StrGlo,W/m2,40.53000
2002-11-01,p,hPa,968.67000
2002-11-02,RainDur,min,1142.56000
2002-11-02,T,°C,11.18000
2002-11-02,T_max_h1,°C,12.51000
2002-11-02,StrGlo,W/m2,10.92000
2002-11-02,p,hPa,965.02000
2002-11-03,RainDur,min,736.92000
2002-11-03,T,°C,10.95000
2002-11-03,T_max_h1,°C,14.86000
2002-11-03,StrGlo,W/m2,27.97000
2002-11-03,p,hPa,959.65000
2002-11-04,RainDur,min,489.66000
2002-11-04,T,°C,7.66000
2002-11-04,T_max_h1,°C,9.01000
2002-11-04,StrGlo,W/m2,42.23000
2002-11-04,p,hPa,964.12000
2002-11-05,RainDur,min,410.92000
2002-11-05,T,°C,7.40000
2002-11-05,T_max_h1,°C,9.47000
2002-11-05,StrGlo,W/m2,38.40000
2002-11-05,p,hPa,970.64000
2002-11-06,RainDur,min,1.44000
2002-11-06,T,°C,6.47000
2002-11-06,T_max_h1,°C,9.07000
2002-11-06,StrGlo,W/m2,50.76000
2002-11-06,p,hPa,968.53000
2002-11-07,RainDur,min,519.78000
2002-11-07,T,°C,4.67000
2002-11-07,T_max_h1,°C,5.77000
2002-11-07,StrGlo,W/m2,12.26000
2002-11-07,p,hPa,960.73000
2002-11-08,RainDur,min,44.68000
2002-11-08,T,°C,4.82000
2002-11-08,T_max_h1,°C,6.70000
2002-11-08,StrGlo,W/m2,56.88000
2002-11-08,p,hPa,965.82000
2002-11-09,RainDur,min,599.52000
2002-11-09,T,°C,6.21000
2002-11-09,T_max_h1,°C,8.39000
2002-11-09,StrGlo,W/m2,17.52000
2002-11-09,p,hPa,954.51000
2002-11-10,RainDur,min,599.79000
2002-11-10,T,°C,5.94000
2002-11-10,T_max_h1,°C,7.29000
2002-11-10,StrGlo,W/m2,30.40000
2002-11-10,p,hPa,959.18000
2002-11-11,RainDur,min,263.60000
2002-11-11,T,°C,10.20000
2002-11-11,T_max_h1,°C,12.67000
2002-11-11,StrGlo,W/m2,23.34000
2002-11-11,p,hPa,958.00000
2002-11-12,RainDur,min,1.44000
2002-11-12,T,°C,6.43000
2002-11-12,T_max_h1,°C,8.60000
2002-11-12,StrGlo,W/m2,56.02000
2002-11-12,p,hPa,962.13000
2002-11-13,RainDur,min,34.35000
2002-11-13,T,°C,6.64000
2002-11-13,T_max_h1,°C,11.43000
2002-11-13,StrGlo,W/m2,63.95000
2002-11-13,p,hPa,952.45000
2002-11-14,RainDur,min,293.85000
2002-11-14,T,°C,6.31000
2002-11-14,T_max_h1,°C,8.28000
2002-11-14,StrGlo,W/m2,14.56000
2002-11-14,p,hPa,943.27000
2002-11-15,RainDur,min,173.04000
2002-11-15,T,°C,7.28000
2002-11-15,T_max_h1,°C,8.09000
2002-11-15,StrGlo,W/m2,15.64000
2002-11-15,p,hPa,943.55000
2002-11-16,RainDur,min,455.74000
2002-11-16,T,°C,7.48000
2002-11-16,T_max_h1,°C,8.83000
2002-11-16,StrGlo,W/m2,19.57000
2002-11-16,p,hPa,946.12000
2002-11-17,RainDur,min,1.44000
2002-11-17,T,°C,8.32000
2002-11-17,T_max_h1,°C,11.86000
2002-11-17,StrGlo,W/m2,59.40000
2002-11-17,p,hPa,960.07000
2002-11-18,RainDur,min,298.83000
2002-11-18,T,°C,5.46000
2002-11-18,T_max_h1,°C,6.27000
2002-11-18,StrGlo,W/m2,13.08000
2002-11-18,p,hPa,961.10000
2002-11-19,RainDur,min,575.51000
2002-11-19,T,°C,6.79000
2002-11-19,T_max_h1,°C,7.77000
2002-11-19,StrGlo,W/m2,13.43000
2002-11-19,p,hPa,958.70000
2002-11-20,RainDur,min,1.44000
2002-11-20,T,°C,5.62000
2002-11-20,T_max_h1,°C,7.05000
2002-11-20,StrGlo,W/m2,31.94000
2002-11-20,p,hPa,960.13000
2002-11-21,RainDur,min,1.44000
2002-11-21,T,°C,5.32000
2002-11-21,T_max_h1,°C,7.85000
2002-11-21,StrGlo,W/m2,29.06000
2002-11-21,p,hPa,948.49000
2002-11-22,RainDur,min,477.69000
2002-11-22,T,°C,5.98000
2002-11-22,T_max_h1,°C,7.85000
2002-11-22,StrGlo,W/m2,15.54000
2002-11-22,p,hPa,952.17000
2002-11-23,RainDur,min,92.44000
2002-11-23,T,°C,5.50000
2002-11-23,T_max_h1,°C,8.11000
2002-11-23,StrGlo,W/m2,59.43000
2002-11-23,p,hPa,957.59000
2002-11-24,RainDur,min,20.94000
2002-11-24,T,°C,6.82000
2002-11-24,T_max_h1,°C,8.56000
2002-11-24,StrGlo,W/m2,35.33000
2002-11-24,p,hPa,956.43000
2002-11-25,RainDur,min,187.50000
2002-11-25,T,°C,6.89000
2002-11-25,T_max_h1,°C,8.48000
2002-11-25,StrGlo,W/m2,20.88000
2002-11-25,p,hPa,953.09000
2002-11-26,RainDur,min,1030.51000
2002-11-26,T,°C,7.42000
2002-11-26,T_max_h1,°C,7.80000
2002-11-26,StrGlo,W/m2,11.71000
2002-11-26,p,hPa,960.90000
2002-11-27,RainDur,min,249.85000
2002-11-27,T,°C,7.82000
2002-11-27,T_max_h1,°C,8.63000
2002-11-27,StrGlo,W/m2,12.50000
2002-11-27,p,hPa,963.72000
2002-11-28,RainDur,min,72.99000
2002-11-28,T,°C,6.72000
2002-11-28,T_max_h1,°C,7.13000
2002-11-28,StrGlo,W/m2,13.01000
2002-11-28,p,hPa,963.40000
2002-11-29,RainDur,min,547.69000
2002-11-29,T,°C,7.16000
2002-11-29,T_max_h1,°C,8.23000
2002-11-29,StrGlo,W/m2,16.23000
2002-11-29,p,hPa,963.11000
2002-11-30,RainDur,min,213.72000
2002-11-30,T,°C,6.05000
2002-11-30,T_max_h1,°C,7.21000
2002-11-30,StrGlo,W/m2,16.31000
2002-11-30,p,hPa,967.75000
2002-12-01,RainDur,min,41.55000
2002-12-01,T,°C,4.42000
2002-12-01,T_max_h1,°C,5.80000
2002-12-01,StrGlo,W/m2,47.87000
2002-12-01,p,hPa,963.02000
2002-12-02,RainDur,min,264.13000
2002-12-02,T,°C,5.50000
2002-12-02,T_max_h1,°C,6.61000
2002-12-02,StrGlo,W/m2,25.64000
2002-12-02,p,hPa,955.04000
2002-12-03,RainDur,min,392.71000
2002-12-03,T,°C,3.92000
2002-12-03,T_max_h1,°C,4.65000
2002-12-03,StrGlo,W/m2,16.48000
2002-12-03,p,hPa,956.81000
2002-12-04,RainDur,min,31.12000
2002-12-04,T,°C,3.92000
2002-12-04,T_max_h1,°C,4.56000
2002-12-04,StrGlo,W/m2,13.23000
2002-12-04,p,hPa,962.20000
2002-12-05,RainDur,min,27.43000
2002-12-05,T,°C,3.85000
2002-12-05,T_max_h1,°C,4.64000
2002-12-05,StrGlo,W/m2,12.00000
2002-12-05,p,hPa,961.44000
2002-12-06,RainDur,min,474.40000
2002-12-06,T,°C,4.09000
2002-12-06,T_max_h1,°C,5.39000
2002-12-06,StrGlo,W/m2,4.34000
2002-12-06,p,hPa,964.42000
2002-12-07,RainDur,min,424.95000
2002-12-07,T,°C,2.31000
2002-12-07,T_max_h1,°C,2.65000
2002-12-07,StrGlo,W/m2,6.23000
2002-12-07,p,hPa,964.45000
2002-12-08,RainDur,min,1.44000
2002-12-08,T,°C,1.45000
2002-12-08,T_max_h1,°C,2.40000
2002-12-08,StrGlo,W/m2,8.74000
2002-12-08,p,hPa,966.03000
2002-12-09,RainDur,min,104.62000
2002-12-09,T,°C,-1.08000
2002-12-09,T_max_h1,°C,0.54000
2002-12-09,StrGlo,W/m2,8.72000
2002-12-09,p,hPa,965.98000
2002-12-10,RainDur,min,1.69000
2002-12-10,T,°C,-1.74000
2002-12-10,T_max_h1,°C,-1.11000
2002-12-10,StrGlo,W/m2,22.13000
2002-12-10,p,hPa,967.37000
2002-12-11,RainDur,min,1.44000
2002-12-11,T,°C,-2.37000
2002-12-11,T_max_h1,°C,-1.58000
2002-12-11,StrGlo,W/m2,14.94000
2002-12-11,p,hPa,967.62000
2002-12-12,RainDur,min,1.44000
2002-12-12,T,°C,-1.77000
2002-12-12,T_max_h1,°C,-0.60000
2002-12-12,StrGlo,W/m2,18.32000
2002-12-12,p,hPa,968.89000
2002-12-13,RainDur,min,161.37000
2002-12-13,T,°C,0.89000
2002-12-13,T_max_h1,°C,2.81000
2002-12-13,StrGlo,W/m2,30.07000
2002-12-13,p,hPa,971.85000
2002-12-14,RainDur,min,2.27000
2002-12-14,T,°C,0.41000
2002-12-14,T_max_h1,°C,0.90000
2002-12-14,StrGlo,W/m2,12.52000
2002-12-14,p,hPa,967.40000
2002-12-15,RainDur,min,283.19000
2002-12-15,T,°C,3.76000
2002-12-15,T_max_h1,°C,7.28000
2002-12-15,StrGlo,W/m2,27.81000
2002-12-15,p,hPa,964.61000
2002-12-16,RainDur,min,642.53000
2002-12-16,T,°C,6.69000
2002-12-16,T_max_h1,°C,7.61000
2002-12-16,StrGlo,W/m2,16.02000
2002-12-16,p,hPa,965.20000
2002-12-17,RainDur,min,427.83000
2002-12-17,T,°C,6.08000
2002-12-17,T_max_h1,°C,6.88000
2002-12-17,StrGlo,W/m2,19.00000
2002-12-17,p,hPa,965.54000
2002-12-18,RainDur,min,43.22000
2002-12-18,T,°C,3.51000
2002-12-18,T_max_h1,°C,4.56000
2002-12-18,StrGlo,W/m2,47.67000
2002-12-18,p,hPa,971.63000
2002-12-19,RainDur,min,1.44000
2002-12-19,T,°C,1.26000
2002-12-19,T_max_h1,°C,1.60000
2002-12-19,StrGlo,W/m2,22.94000
2002-12-19,p,hPa,974.62000
2002-12-20,RainDur,min,174.73000
2002-12-20,T,°C,2.69000
2002-12-20,T_max_h1,°C,5.52000
2002-12-20,StrGlo,W/m2,31.91000
2002-12-20,p,hPa,971.33000
2002-12-21,RainDur,min,361.05000
2002-12-21,T,°C,5.75000
2002-12-21,T_max_h1,°C,6.78000
2002-12-21,StrGlo,W/m2,6.74000
2002-12-21,p,hPa,968.52000
2002-12-22,RainDur,min,565.74000
2002-12-22,T,°C,7.61000
2002-12-22,T_max_h1,°C,11.14000
2002-12-22,StrGlo,W/m2,9.91000
2002-12-22,p,hPa,963.82000
2002-12-23,RainDur,min,72.20000
2002-12-23,T,°C,9.81000
2002-12-23,T_max_h1,°C,11.07000
2002-12-23,StrGlo,W/m2,29.14000
2002-12-23,p,hPa,962.56000
2002-12-24,RainDur,min,20.30000
2002-12-24,T,°C,7.65000
2002-12-24,T_max_h1,°C,8.75000
2002-12-24,StrGlo,W/m2,20.03000
2002-12-24,p,hPa,963.15000
2002-12-25,RainDur,min,26.94000
2002-12-25,T,°C,7.06000
2002-12-25,T_max_h1,°C,7.70000
2002-12-25,StrGlo,W/m2,15.11000
2002-12-25,p,hPa,964.99000
2002-12-26,RainDur,min,119.91000
2002-12-26,T,°C,6.11000
2002-12-26,T_max_h1,°C,7.93000
2002-12-26,StrGlo,W/m2,12.73000
2002-12-26,p,hPa,961.67000
2002-12-27,RainDur,min,1.44000
2002-12-27,T,°C,6.02000
2002-12-27,T_max_h1,°C,8.65000
2002-12-27,StrGlo,W/m2,32.31000
2002-12-27,p,hPa,951.10000
2002-12-28,RainDur,min,303.56000
2002-12-28,T,°C,6.87000
2002-12-28,T_max_h1,°C,7.87000
2002-12-28,StrGlo,W/m2,7.80000
2002-12-28,p,hPa,950.66000
2002-12-29,RainDur,min,290.32000
2002-12-29,T,°C,6.98000
2002-12-29,T_max_h1,°C,9.30000
2002-12-29,StrGlo,W/m2,25.85000
2002-12-29,p,hPa,960.21000
2002-12-30,RainDur,min,133.47000
2002-12-30,T,°C,11.20000
2002-12-30,T_max_h1,°C,12.62000
2002-12-30,StrGlo,W/m2,20.80000
2002-12-30,p,hPa,956.05000
2002-12-31,RainDur,min,349.98000
2002-12-31,T,°C,8.09000
2002-12-31,T_max_h1,°C,9.47000
2002-12-31,StrGlo,W/m2,21.01000
2002-12-31,p,hPa,956.83000
2003-01-01,RainDur,min,82.60000
2003-01-01,T,°C,8.25000
2003-01-01,T_max_h1,°C,9.63000
